Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2014071715217,2-Jul-14,2-Jun-14,JAX,Jacksonville International,-,Property Damage,Checkpoint,Personal Accessories,$209.00 ,Settle
2014091116515,21-Aug-14,27-Jul-14,RNO,Reno/Tahoe International,American Airlines  ,Property Damage,Checked Baggage,Cameras,$209.00 ,Approve in Full
2014070915065,21-Jun-14,8-May-14,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Personal Accessories,$208.97 ,Settle
2014050613719,1-May-14,3-Apr-14,LAX,Los Angeles International Airport ,UAL  ,Passenger Property Loss,Checked Baggage,Cameras,$208.59 ,Approve in Full
2014061214567,4-Jun-14,10-Apr-14,LGA,LaGuardia ,American Airlines  ,Property Damage,Checkpoint,Clothing,$208.34 ,Settle
2014072115270,2-Jul-14,26-Feb-14,MSP,Minneapolis/ St.Paul International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$207.62 ,Approve in Full
2014091916769,27-Aug-14,18-Aug-14,MCO,Orlando International Airport,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Personal Accessories,$207.26 ,Settle
2014052014086,16-May-14,28-Apr-14,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checkpoint,Personal Accessories,$207.00 ,Settle
2014021011578,6-Feb-14,30-Jan-14,DEN,Denver International Airport ,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming,$206.84 ,Approve in Full
2014011610875,9-Jan-14,24-Dec-13,ALB,Albany International,Southwest Airlines  ,Property Damage,Checked Baggage,Other,$206.00 ,Settle
2014030312133,28-Feb-14,10-Nov-13,IAH,Houston - George Bush Intercontinental Airport,Lufthansa  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$205.48 ,Settle
2014092517015,9-Sep-14,29-Aug-14,ATL,Hartsfield-Jackson Atlanta International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Personal Electronics,$205.42 ,Settle
2014031912589,18-Mar-14,28-Feb-14,IAH,Houston - George Bush Intercontinental Airport,UAL  ,Passenger Property Loss,Checked Baggage,Food & Drink,$205.32 ,Approve in Full
2014040412971,1-Apr-14,3-Mar-14,DEN,Denver International Airport ,Spirit Airlines,Property Damage,Checked Baggage,Home Decor,$205.08 ,Approve in Full
2014022111852,18-Feb-14,20-Jan-14,BRD,"Brainerd, MN",Delta Air Lines  ,Passenger Property Loss,Checkpoint,Clothing,$205.00 ,Approve in Full
2014091816717,25-Aug-14,13-Aug-14,SEA,Seattle-Tacoma International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Other,$204.72 ,Approve in Full
2014111918443,12-Nov-14,4-Nov-14,DEN,Denver International Airport ,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,$203.91 ,Approve in Full
2014022812085,25-Feb-14,11-Feb-14,JFK,John F. Kennedy International,Carribean Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$203.90 ,Approve in Full
2014072915481,14-Jul-14,24-Jun-14,IAH,Houston - George Bush Intercontinental Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$201.86 ,Settle
2014080115533,16-Jul-14,13-Jun-14,HNL,Honolulu International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$201.00 ,Settle
2014012311078,16-Jan-14,8-Jan-14,JFK,John F. Kennedy International,Lufthansa  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$200.00 ,Settle
2014020511454,3-Feb-14,14-Jan-14,ORD,Chicago O'Hare International Airport,-,Property Damage,Checkpoint,Personal Electronics,$200.00 ,Approve in Full
2014021111614,5-Feb-14,18-Jan-14,ISP,"Long Island McArthur, Islip",Southwest Airlines  ,Property Damage,Checkpoint,Personal Electronics,$200.00 ,Settle
2014021911765,14-Feb-14,6-Feb-14,SAN,San Diego International,Southwest Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$200.00 ,Approve in Full
2014022011794,18-Feb-14,11-Jul-13,SAF,Santa Fe Municipal,UAL  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$200.00 ,Approve in Full
2014022111887,21-Feb-14,8-Jan-14,RDU,Raleigh-Durham International,UAL  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Jewelry & Watches; Other,$200.00 ,Settle
2014022411948,20-Feb-14,18-May-13,CMH,Port Columbus International,Delta Air Lines  ,Property Damage,Checked Baggage,Other,$200.00 ,Approve in Full
2014030312142,27-Feb-14,15-Feb-14,JFK,John F. Kennedy International,Aerolineas Argentinas,Property Damage,Checkpoint,Personal Electronics,$200.00 ,Approve in Full
2014030712259,7-Mar-14,28-Feb-14,SAT,San Antonio International,-,Property Damage,Checkpoint,Baggage/Cases/Purses,$200.00 ,Approve in Full
2014032012630,19-Mar-14,22-Oct-13,IAD,Washington Dulles International,South African Airways  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$200.00 ,Approve in Full
2014040312924,1-Apr-14,18-Mar-14,MSY,New Orleans International,American Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Hunting & Fishing Items,$200.00 ,Approve in Full
2014041013102,6-Apr-14,22-Mar-14,PHL,Philadelphia International Airport,USAir  ,Property Damage,Checkpoint,Personal Accessories,$200.00 ,Approve in Full
2014041013117,7-Apr-14,7-Mar-14,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$200.00 ,Approve in Full
2014041113173,9-Apr-14,4-Mar-14,MIA,Miami International Airport,Air Canada,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$200.00 ,Approve in Full
2014042213442,17-Apr-14,1-Feb-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checked Baggage,Medical/Science,$200.00 ,Approve in Full
2014051513976,9-May-14,25-Jan-14,ORD,Chicago O'Hare International Airport,British Airways  ,Passenger Property Loss,Checkpoint,Tools & Home Improvement Supplies,$200.00 ,Approve in Full
2014051914033,14-May-14,23-Apr-14,IAD,Washington Dulles International,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$200.00 ,Approve in Full
2014052914279,21-May-14,21-Apr-14,EWR,Newark International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,-,$200.00 ,Approve in Full
2014061614654,10-Jun-14,20-Apr-14,JFK,John F. Kennedy International,Egypt Air  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$200.00 ,Settle
2014072215312,1-Jul-14,3-Jun-14,MAF,Midland International Airport,UAL  ,Property Damage,Checked Baggage,Clothing,$200.00 ,Approve in Full
2014072915490,21-Jul-14,6-Jul-14,SJU,Luis Munoz Marin International,Jet Blue,Property Damage,Checked Baggage,Other,$200.00 ,Approve in Full
2014090416425,14-Aug-14,28-Jun-14,EWR,Newark International Airport,UAL  ,Property Damage,Checkpoint,Personal Electronics,$200.00 ,Approve in Full
2014090716452,20-Aug-14,31-Jul-14,IAD,Washington Dulles International,Copa Airlines,Passenger Property Loss,Checkpoint,-,$200.00 ,Approve in Full
2014092216854,29-Aug-14,27-Aug-14,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$200.00 ,Approve in Full
2014093017182,12-Sep-14,21-Aug-14,SEA,Seattle-Tacoma International,Sun Country Airlines Inc  ,Passenger Property Loss,Checked Baggage,-,$200.00 ,Settle
2014100317323,23-Sep-14,18-Jul-14,SAN,San Diego International,Delta Air Lines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$200.00 ,Approve in Full
2014101917822,17-Oct-14,2-Oct-14,AUS,Austin-Bergstrom International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,$200.00 ,Approve in Full
2014110318158,29-Oct-14,23-Oct-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checkpoint,Clothing,$200.00 ,Approve in Full
2014110718261,3-Nov-14,24-Oct-14,ORD,Chicago O'Hare International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Clothing,$200.00 ,Approve in Full
2014012711142,20-Jan-14,11-Oct-13,BWI,Baltimore/Washington Intl Thurgood Marshall,-,Property Damage,Checkpoint,Travel Accessories,$199.99 ,Approve in Full
2014031312468,10-Mar-14,16-Feb-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video,$199.99 ,Approve in Full
2014051613993,13-May-14,23-Mar-14,PSP,Palm Springs International,Alaska Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$199.99 ,Approve in Full
2014011310754,7-Jan-14,27-Dec-13,TYS,"Mcghee Tyson ,Knoxville",KLM Royal Dutch Airlines,Property Damage,Checked Baggage,Clothing,$199.95 ,Approve in Full
2014051513957,15-May-14,22-Apr-14,DEN,Denver International Airport ,Frontier Airlines,Property Damage,Checkpoint,Personal Accessories,$199.95 ,Approve in Full
2014072315363,8-Jul-14,19-Jun-14,PHL,Philadelphia International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,$199.95 ,Approve in Full
2014020611517,31-Jan-14,24-Nov-13,DEN,Denver International Airport ,Southwest Airlines  ,Property Damage,Checkpoint,Clothing,$199.00 ,Approve in Full
2014102317958,14-Oct-14,28-Sep-14,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checkpoint,Other,$199.00 ,Approve in Full
2014012311066,14-Jan-14,23-Dec-13,LAX,Los Angeles International Airport ,Air Canada,Property Damage,Checkpoint,Computer & Accessories,$198.33 ,Settle
2014051313878,7-May-14,2-Apr-14,BOS,Boston (Logan) International Airport ,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,$198.00 ,Approve in Full
2014081816008,28-Jul-14,3-Jul-14,PIT,Pittsburgh International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$198.00 ,Settle
2014062514878,19-Jun-14,10-Jun-14,DEN,Denver International Airport ,Frontier Airlines,Property Damage,Checkpoint,Travel Accessories,$195.61 ,Approve in Full
2014080615728,23-Jul-14,14-Apr-14,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$195.44 ,Approve in Full
2014041113171,7-Apr-14,11-Mar-14,AUS,Austin-Bergstrom International Airport,British Airways  ,Property Damage,Checked Baggage,Clothing,$195.32 ,Settle
2014061114538,5-Jun-14,31-May-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checkpoint,Personal Accessories,$195.00 ,Settle
2014072815437,10-Jul-14,27-Jun-14,STX,Henry E. Rohlsen,American Airlines  ,Property Damage,Checked Baggage,Food & Drink,$195.00 ,Approve in Full
2014110318161,29-Oct-14,26-Oct-14,MIA,Miami International Airport,TAM airlines,Property Damage,Checked Baggage,Other,$195.00 ,Approve in Full
2014072115273,7-Jul-14,22-Jun-14,DAL,Dallas Love Field,-,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$194.84 ,Settle
2014051914017,13-May-14,16-Dec-13,KOA,Kona International,Alaska Airlines  ,Property Damage,Checkpoint,Jewelry & Watches,$194.53 ,Settle
2014081115801,23-Jul-14,9-Jul-14,JNU,Juneau International,Alaska Airlines  ,Property Damage,Checkpoint,Travel Accessories,$194.39 ,Approve in Full
2014011710920,14-Jan-14,16-Oct-13,SAN,San Diego International,Southwest Airlines  ,Property Damage,Checkpoint,Other,$193.98 ,Settle
2014041113144,8-Apr-14,6-Apr-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$193.94 ,Settle
2014071415128,27-Jun-14,9-Jun-14,AUS,Austin-Bergstrom International Airport,Southwest Airlines  ,Property Damage,Checkpoint,Personal Electronics,$193.77 ,Settle
2014050913814,5-May-14,10-Mar-14,HNL,Honolulu International Airport,All Nippon Airways  ,Property Damage,Checkpoint,Home Decor,$193.76 ,Settle
2014081916031,5-Aug-14,16-Jul-14,IAH,Houston - George Bush Intercontinental Airport,-,Property Damage,Checkpoint,Computer & Accessories,$193.18 ,Approve in Full
2014042513517,23-Apr-14,13-Apr-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checked Baggage,Personal Accessories,$193.06 ,Settle
2014091516594,22-Aug-14,30-Jul-14,CHS,Charleston International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$192.88 ,Settle
2014040713008,2-Apr-14,20-Dec-13,DCA,Ronald Reagan Washington National Airport,AirTran Airlines,Property Damage,Checkpoint,Baggage/Cases/Purses,$192.57 ,Settle
2014031712556,13-Mar-14,11-Jan-14,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Clothing,$192.28 ,Approve in Full
2014090416427,2-Sep-14,29-Aug-14,HNL,Honolulu International Airport,Hawaiian Airlines  ,Passenger Property Loss,Checkpoint,Personal Accessories,$192.16 ,Approve in Full
2014060214344,27-May-14,25-Apr-14,ACY,Atlantic City International,Spirit Airlines,Property Damage,Checkpoint,Household Items,$192.07 ,Approve in Full
2014060314407,27-May-14,17-Mar-14,BRO,Brownsville/South Padre International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$192.00 ,Approve in Full
2014101917821,17-Oct-14,10-Oct-14,LAS,McCarran International,Southwest Airlines  ,Property Damage,Checked Baggage,-,$191.30 ,Settle
2014061014526,2-Jun-14,28-May-14,MKE,General Mitchell International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$190.83 ,Settle
2014050913809,28-Apr-14,13-Apr-14,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$190.71 ,Approve in Full
2014032612750,25-Mar-14,14-Mar-14,LGA,LaGuardia ,American Airlines  ,Property Damage,Checkpoint,Clothing,$190.53 ,Approve in Full
2014012811228,18-Jan-14,8-Oct-13,IAH,Houston - George Bush Intercontinental Airport,American Airlines  ,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,$190.00 ,Approve in Full
2014021211657,10-Feb-14,31-Jan-14,DCA,Ronald Reagan Washington National Airport,USAir  ,Passenger Property Loss,Checkpoint,Personal Accessories,$190.00 ,Approve in Full
2014032612745,25-Mar-14,22-Mar-14,RSW,Southwest Florida International,Delta Air Lines  ,Property Damage,Checkpoint,Travel Accessories,$189.99 ,Approve in Full
2014042313458,23-Apr-14,12-Apr-14,RSW,Southwest Florida International,USAir  ,Property Damage,Checkpoint,Personal Accessories,$189.99 ,Approve in Full
2014092216867,29-Aug-14,28-Jul-14,LAS,McCarran International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$189.96 ,Approve in Full
2014082916323,11-Aug-14,22-Mar-14,CMH,Port Columbus International,USAir  ,Property Damage,Checkpoint,Computer & Accessories,$189.82 ,Settle
2014031212412,11-Mar-14,6-Mar-14,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines  ,Property Damage,Checkpoint,Personal Accessories,$189.49 ,Settle
2014010710567,2-Jan-14,26-Nov-13,DFW,Dallas-Fort Worth International Airport ,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$189.48 ,Settle
2014012211049,9-Jan-14,23-Dec-13,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checkpoint,Computer & Accessories,$189.37 ,Settle
2014042513493,23-Apr-14,27-Mar-14,MDT,Harrisburg International,USAir  ,Property Damage,Checkpoint,Computer & Accessories,$188.68 ,Approve in Full
2014022011824,17-Feb-14,6-Jan-14,ISP,"Long Island McArthur, Islip",-,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Medical/Science,$187.84 ,Approve in Full
2014022712055,25-Feb-14,30-Jan-14,CVG,Cincinnati/Northern Kentucky International,UAL  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$186.77 ,Approve in Full
2014072115303,7-Jul-14,24-Jun-14,MKE,General Mitchell International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,$186.38 ,Settle
2014051313879,7-May-14,11-Apr-14,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Home Decor,$186.32 ,Approve in Full
2014012311093,14-Jan-14,20-Dec-13,SEA,Seattle-Tacoma International,Alaska Airlines  ,Property Damage,Checked Baggage,Other,$185.00 ,Approve in Full
2014030612226,4-Mar-14,27-Feb-14,EWR,Newark International Airport,UAL  ,Property Damage,Checkpoint,Travel Accessories,$185.00 ,Settle
2014030712278,6-Mar-14,24-Feb-14,PBI,Palm Beach International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Personal Accessories,$185.00 ,Approve in Full
2014051413933,8-May-14,8-Apr-14,IAD,Washington Dulles International,Virgin America,Property Damage,Checked Baggage,Baggage/Cases/Purses,$185.00 ,Approve in Full
2014080415659,15-Jul-14,20-May-14,MEM,Memphis International Airport,Southwest Airlines  ,Property Damage,Checkpoint,Other,$185.00 ,Approve in Full
2014091216529,2-Sep-14,20-Jul-14,IPT,Williamsport Lycoming Regional,USAir  ,Property Damage,Checked Baggage,Personal Electronics,$184.56 ,Settle
2014061614642,10-Jun-14,26-May-14,IAH,Houston - George Bush Intercontinental Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$184.44 ,Approve in Full
2014041513257,11-Apr-14,7-Apr-14,OAK,Metropolitan Oakland International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$183.79 ,Settle
2014022011816,10-Feb-14,25-Dec-13,MCO,Orlando International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$183.75 ,Settle
2014030312134,26-Feb-14,8-Feb-14,ANC,Ted Stevens Anchorage International Airport,-,Property Damage,Checked Baggage,Cosmetics & Grooming,$183.40 ,Approve in Full
2014061614669,10-Jun-14,31-May-14,IAH,Houston - George Bush Intercontinental Airport,KLM Royal Dutch Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$183.00 ,Approve in Full
2014051413942,12-May-14,5-Apr-14,TPA,Tampa International,AirTran Airlines,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$182.53 ,Approve in Full
2014031012308,6-Mar-14,22-Feb-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Household Items,$181.90 ,Approve in Full
2014052914274,19-May-14,4-May-14,IAH,Houston - George Bush Intercontinental Airport,UAL  ,Property Damage,Checked Baggage,Computer & Accessories,$181.56 ,Settle
2014050213696,30-Apr-14,15-Apr-14,LAX,Los Angeles International Airport ,Virgin America,Property Damage,Checkpoint,Baggage/Cases/Purses,$181.25 ,Settle
2014022011805,18-Feb-14,16-Sep-13,STL,Lambert St. Louis International,American Airlines  ,Passenger Property Loss,Checkpoint,Medical/Science,$181.04 ,Approve in Full
2014092016826,4-Sep-14,26-Jul-14,PHL,Philadelphia International Airport,USAir  ,Property Damage,Checkpoint,-,$180.19 ,Approve in Full
2014102417978,20-Oct-14,14-Oct-14,LAS,McCarran International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Accessories,$180.15 ,Approve in Full
